"StationUID","StationID","AuthorityID","StationNameZh_tw","StationNameEn","PositionLat","PositionLon","GeoHash","StationAddressZh_tw","StationAddressEn","StopDescription","BikesCapacity","LocationCity","LocationCityCode","LocationTown","LocationTownCode","InfoDate"
"TPE500106046",500106046,"TPE","YouBike2.0_林森仁愛路口","YouBike2.0_Linsen S. Rd & Sec 1, Ren'ai Rd Intersection",25.03915,121.52163,"wsqqmq1re","林森南路與仁愛路一段西北側","Linsen S. Rd & Section 1, Ren'ai Rd Intersection. (Northwest)",NA,13,NA,NA,NA,NA,"2023-05-31"
"TPE500106047",500106047,"TPE","YouBike2.0_中正運動中心","YouBike2.0_Zhongzheng Sports Center",25.03786,121.51985,"wsqqmq001","信義路一段1號前","No. 1, Sec 1, Xinyi Rd.",NA,30,NA,NA,NA,NA,"2023-05-31"
"TPE500106048",500106048,"TPE","YouBike2.0_信義杭州路口","YouBike2.0_Sec 1, Xinyi Rd & Hangzhou S. Rd Intersection",25.0357,121.5241,"wsqqmme5s","信義路一段21號前","No. 21, Sec 1, Xinyi Rd.",NA,47,NA,NA,NA,NA,"2023-05-31"
"TPE500106049",500106049,"TPE","YouBike2.0_捷運善導寺站(3號出口)","YouBike2.0_MRT Shandao Temple Sta (Exit 3)",25.04428,121.52336,"wsqqmr4te","林森南路1號南側","No. 21, Linsen S. Rd. (South)",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500106050",500106050,"TPE","YouBike2.0_捷運小南門站(1號出口)","YouBike2.0_MRT Xiaonanmen Sta. (Exit 1)",25.03648,121.50951,"wsqqmjb80","愛國西路/延平南路(西北側)","Aiguo E. Rd. & Yanping S. Rd Intersection (Northwest)",NA,46,NA,NA,NA,NA,"2023-05-31"
"TPE500106051",500106051,"TPE","YouBike2.0_延平南路133巷口","YouBike2.0_Ln. 133, Yanping S. Rd Intersection",25.03792,121.50846,"wsqqkypb2","延平南路162號對側","No.162, Yanping S. Rd. (Opposite)",NA,17,NA,NA,NA,NA,"2023-05-31"
"TPE500106052",500106052,"TPE","YouBike2.0_捷運西門站(2號出口)","YouBike2.0_MRT Ximen Sta (Exit 2)",25.0416,121.50842,"wsqqkyxtz","中華路一段59號旁","No. 59, Sec. 1, Zhonghua Rd.",NA,36,NA,NA,NA,NA,"2023-05-31"
"TPE500106053",500106053,"TPE","YouBike2.0_寶慶博愛路口","YouBike2.0_Baoqing Rd & Bo'ai Rd Intersection",25.04129,121.5112,"wsqqmn9u0","博愛路162號","No. 162, Bo'ai Rd.",NA,27,NA,NA,NA,NA,"2023-05-31"
"TPE500106054",500106054,"TPE","YouBike2.0_法務部","YouBike2.0_Agency Against Corruption",25.03705,121.51249,"wsqqmjfeq","重慶南路一段130號旁","No. 130, Sec. 1, Chongqing S. Rd.",NA,27,NA,NA,NA,NA,"2023-05-31"
"TPE500106055",500106055,"TPE","YouBike2.0_臺北市立大學(博愛校區)","YouBike2.0_University of Taipei Boai Campus",25.03545,121.51327,"wsqqmje60","愛國西路1號(前)","No. 1, Aiguo W. Rd.",NA,59,NA,NA,NA,NA,"2023-05-31"
"TPE500106056",500106056,"TPE","YouBike2.0_國家圖書館","YouBike2.0_National Central Library",25.03763,121.51709,"wsqqmjync","中山南路20號前","No. 20, Zhongshan S. Rd.",NA,36,NA,NA,NA,NA,"2023-05-31"
"TPE500106057",500106057,"TPE","YouBike2.0_市民金山路口","YouBike2.0_Civic Blvd & Jinshan N. Rd Intersection",25.0459,121.53068,"wsqqmrryy","金山市民大道口南側","Jinshan N. Rd & Civic Blvd Intersection. (South)",NA,30,NA,NA,NA,NA,"2023-05-31"
"TPE500106058",500106058,"TPE","YouBike2.0_聯合醫院和平院區","YouBike2.0_Taipei City Hospital Heping Branch",25.03516,121.50641,"wsqqkvw22","中華路二段33號旁","No. 33, Sec. 2, Zhonghua Rd.",NA,32,NA,NA,NA,NA,"2023-05-31"
"TPE500106059",500106059,"TPE","YouBike2.0_中山堂","YouBike2.0_Zhongshan Hall",25.04412,121.51025,"wsqqmp1hd","武昌街一段與延平南路口","Sec. 1, Wuchang St & Yanping South Rd Intersection.",NA,29,NA,NA,NA,NA,"2023-05-31"
"TPE500106060",500106060,"TPE","YouBike2.0_中華漢口街口","YouBike2.0_Sec. 1, Zhonghua Rd & Hankou St Intersection",25.04533,121.50944,"wsqqmp27x","中華路一段與漢口街一段路口","Sec. 1, Zhonghua Rd & Sec. 1, Hankou St Intersection",NA,19,NA,NA,NA,NA,"2023-05-31"
"TPE500106061",500106061,"TPE","YouBike2.0_中華路一段21巷口","YouBike2.0_Ln. 21, Sec. 1, Zhonghua Rd Intersection",25.04677,121.50989,"wsqqmp8u1","中華路一段11號(斜前方)","No. 11, Sec. 1, Zhonghua Rd. (Front right)",NA,22,NA,NA,NA,NA,"2023-05-31"
"TPE500106062",500106062,"TPE","YouBike2.0_捷運臺大醫院站(4號出口)","YouBike2.0_MRT NTU Hospital Sta. (Exit 4)",25.04297,121.51643,"wsqqmnvtf","常德街1號(公園路側)","No. 1, Changde St. (Gongyuan Rd)",NA,60,NA,NA,NA,NA,"2023-05-31"
"TPE500106063",500106063,"TPE","YouBike2.0_寶藏巖觀音亭","YouBike2.0_Treasure Hill Guanyin Temple",25.01027,121.5331,"wsqqm8cxq","汀州路三段230巷23號","No. 23, Ln. 230, Sec. 3, Tingzhou Rd.",NA,23,NA,NA,NA,NA,"2023-05-31"
"TPE500106064",500106064,"TPE","YouBike2.0_師大水源路口","YouBike2.0_Shida Rd. & Shuiyuan Rd. Intersection",25.0203,121.52302,"wsqqm6f3g","師大路/水源路口(東南側)","Shida Rd. & Shuiyuan Rd. Intersection (Southeast)",NA,21,NA,NA,NA,NA,"2023-05-31"
"TPE500106065",500106065,"TPE","YouBike2.0_中山徐州路口","YouBike2.0_Zhongshan Rd. & Xuzhou Rd. Intersection",25.04176,121.51866,"wsqqmnxny","中山南路/徐州路(東南側)","Zhongshan S. Rd. & Xuzhou Rd. (Southeast)",NA,16,NA,NA,NA,NA,"2023-05-31"
"TPE500106066",500106066,"TPE","YouBike2.0_信義連雲街口","YouBike2.0_Xinyi Rd. & Lianyun St. Intersection",25.03377,121.53041,"wsqqmmr8r","信義路二段213號前","No. 213, Sec. 2, Sinyi Rd.",NA,31,NA,NA,NA,NA,"2023-05-31"
"TPE500106067",500106067,"TPE","YouBike2.0_臺北轉運站","YouBike2.0_Taipei Bus Station",25.04842,121.51994,"wsqqmrbje","市民大道一段/中山北路一段(西北側)","Sec. 1, Civic Blvd. & Sec. 1, Jhongshan N. Rd. Intersection (Northwest)",NA,68,NA,NA,NA,NA,"2023-05-31"
"TPE500106068",500106068,"TPE","YouBike2.0_莒光大埔街口","YouBike2.0_Jyuguang Rd. & Dapu St. Intersection",25.03132,121.50519,"wsqqkuv6h","莒光路/大埔街口(東北側)","Jyuguang Rd. & Dapu St. Intersection (Northeast)",NA,32,NA,NA,NA,NA,"2023-05-31"
"TPE500106069",500106069,"TPE","YouBike2.0_捷運忠孝新生站(2號出口)","YouBike2.0_MRT Zhongxiao Xinsheng Sta.(Exit.2)",25.04235,121.53222,"wsqqmwc43","忠孝東路二段132號(東側)","No. 132, Sec. 2, Jhongsiao E. Rd. (East)",NA,32,NA,NA,NA,NA,"2023-05-31"
"TPE500106070",500106070,"TPE","YouBike2.0_光華商場","YouBike2.0_Guang Hua Computer Market",25.04478,121.53274,"wsqqmx32q","新生北路一段/市民大道三段口(西側)","Sec. 1, Sinsheng N. Rd. & Sec. 3, Civic Blvd. Intersection (West)",NA,28,NA,NA,NA,NA,"2023-05-31"
"TPE500106071",500106071,"TPE","YouBike2.0_中山青島路口","YouBike2.0_Zhongshan & Qingdao Intersection",25.04503,121.51968,"wsqqmprcv","中山南路/青島東路口(東北側)","Zhongshan S. Rd & Qingdao E. Rd. Intersection (Northeast)",NA,30,NA,NA,NA,NA,"2023-05-31"
"TPE500106072",500106072,"TPE","YouBike2.0_捷運中正紀念堂站(5號出口)","YouBike2.0_MRT C.K.S Memorial Hall Sta.(Exit.5)",25.03526,121.5168,"wsqqmjtbf","捷運中正紀念堂站(5號出口)西側","MRT C.K.S Memorial Hall Sta. (Exit.5) (West)",NA,29,NA,NA,NA,NA,"2023-05-31"
"TPE500106073",500106073,"TPE","YouBike2.0_北平東杭州北路口","YouBike2.0_Beiping E. Rd. & Hangzhou N. Rd. Intersection",25.04553,121.52736,"wsqqmrmsb","北平東路/杭州北路口(東北側)","Beiping E. Rd. & Hangzhou N. Rd. Intersection (Northeast)",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500106074",500106074,"TPE","YouBike2.0_王貫英先生紀念圖書館","YouBike2.0_Taipei Public Library Wang Guan-Ying Branch",25.02266,121.52362,"wsqqm74z9","汀州路二段265號","No. 265, Sec. 2, Tingzhou Rd.",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500106075",500106075,"TPE","YouBike2.0_金山信義路口","YouBike2.0_Jinshan Rd. & Xinyi Rd. Intersection",25.03443,121.52721,"wsqqmmmkj","金山南路一段148號前側","No. 148, Sec. 1, Jinshan S. Rd.",NA,25,NA,NA,NA,NA,"2023-05-31"
"TPE500106077",500106077,"TPE","YouBike2.0_林森徐州路口","YouBike2.0_Linsen Rd. & Xuzhou Rd. Intersection",25.04094,121.52215,"wsqqmq9dp","林森南路/徐州路口(西南側)","Linsen S. Rd. & Xuzhou Rd. Intersection (Northwest)",NA,16,NA,NA,NA,NA,"2023-05-31"
"TPE500106078",500106078,"TPE","YouBike2.0_徐州杭州路口","YouBike2.0_Xuzhou Rd. Hangzhou Rd. Intersection",25.04023,121.52565,"wsqqmqkmb","徐州路/杭州南路一段口(西北側)","Xuzhou Rd. Sec. 1, Hangzhou S. Rd. Intersection (Northwest)",NA,19,NA,NA,NA,NA,"2023-05-31"
"TPE500106079",500106079,"TPE","YouBike2.0_捷運中正紀念堂站(6號出口)","YouBike2.0_MRT C.K.S Memorial Hall Sta.(Exit 6)",25.03615,121.5166,"wsqqmjtwn","捷運中正紀念堂站(6號出口)北側","MRT C.K.S Memorial Hall Sta.(Exit.6) (North)",NA,17,NA,NA,NA,NA,"2023-05-31"
"TPE500106080",500106080,"TPE","YouBike2.0_捷運臺北車站(M2出口)","YouBike2.0_MRT Taipei Main Sta.(Exit M2)",25.04821,121.51903,"wsqqmpzkq","市民大道一段168號旁","No. 168, Sec. 1, Civic Blvd.",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500106083",500106083,"TPE","YouBike2.0_臺北市國父史蹟館(逸仙公園)","YouBike2.0_Dr. Sun Yat-Sen Memorial House (Sun Yat-sen Park)",25.04779,121.52042,"wsqqmrb3z","中山北路一段46號北側","No. 46, Sec. 1, Zhongshan N. Rd. (North)",NA,31,NA,NA,NA,NA,"2023-05-31"
"TPE500106084",500106084,"TPE","YouBike2.0_捷運西門站(5號出口)","YouBike2.0_MRT Ximen Sta. (Exit 5)",25.04244,121.50864,"wsqqkyzfu","捷運西門站(5號出口)南側","MRT Ximen Sta. (Exit 5) (South)",NA,30,NA,NA,NA,NA,"2023-05-31"
"TPE500106085",500106085,"TPE","YouBike2.0_弘道國中","YouBike2.0_Hondao Junior High School",25.03828,121.51524,"wsqqmnhdw","公園路21號西北側","No. 21, Gongyuan Rd. (Northwest)",NA,18,NA,NA,NA,NA,"2023-05-31"
"TPE500106086",500106086,"TPE","YouBike2.0_臺北市第一女子高級中學","YouBike2.0_Taipei First Girls High School",25.0385,121.51288,"wsqqmn4gz","重慶南路一段165號旁","No. 165, Sec. 1, Chongqing S. Rd.",NA,17,NA,NA,NA,NA,"2023-05-31"
"TPE500106087",500106087,"TPE","YouBike2.0_台北市替代役中心","YouBike2.0_Substitute Military Service Center",25.01808,121.5275,"wsqqm6msg","汀州路三段8號前","No. 8, Sec. 3, Tingzhou Rd.",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500106088",500106088,"TPE","YouBike2.0_紹興徐州路口","YouBike2.0_Shaoxing St. & Xuzhou Rd. Intersection",25.04051,121.52401,"wsqqmq7pd","紹興南街/徐州路(東南側)","Shaoxing S. St. & Xuzhou Rd. Intersection (Southeast)",NA,18,NA,NA,NA,NA,"2023-05-31"
"TPE500106089",500106089,"TPE","YouBike2.0_羅斯福寧波東街口","YouBike2.0_Roosevelt Rd. & Ningbo E. St. Intersection",25.03145,121.51941,"wsqqmhzdz","羅斯福路一段/寧波東街(東南側)","Sec. 1, Roosevelt Rd. & Ningbo E. St. Intersection (Southeast)",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500106090",500106090,"TPE","YouBike2.0_自來水園區","YouBike2.0_Taipei Water Park",25.01328,121.53004,"wsqqm3x2z","中正區思源街16號對面人行道","No. 16, Siyuan St. (Opposite)",NA,30,NA,NA,NA,NA,"2023-05-31"
"TPE500106091",500106091,"TPE","YouBike2.0_仁愛林森路口","YouBike2.0_Ren'ai Rd. & Linsen Rd. Intersection",25.03895,121.52233,"wsqqmq1y7","仁愛路一段路口/林森南路(東北側)","Sec. 1, Ren'ai Rd. & Linsen S. Rd. Intersection (Northeast)",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500106092",500106092,"TPE","YouBike2.0_捷運西門站(3號出口)","YouBike2.0_MRT Ximen Sta. (Exit 3)",25.04178,121.50869,"wsqqkyxyv","中華路一段/寶慶路(東南側)","Sec. 1, Zhonghua Rd. & Baoqing Rd. Intersection (Southeast)",NA,36,NA,NA,NA,NA,"2023-05-31"
"TPE500106093",500106093,"TPE","YouBike2.0_仁愛金山路口","YouBike2.0_Ren'ai Rd. & Jinshan Rd. Intersection",25.0384,121.52801,"wsqqmqjgr","仁愛路二段31號前","No. 31, Sec. 2, Ren'ai Rd.",NA,9,NA,NA,NA,NA,"2023-05-31"
"TPE500106094",500106094,"TPE","YouBike2.0_杭州南路一段101巷口","YouBike2.0_Ln. 101, Sec. 1, Hangzhou S. Rd.",25.03746,121.52799,"wsqqmmvvz","金山南路一段72號前","No. 72, Sec. 1, Jinshan S. Rd.",NA,14,NA,NA,NA,NA,"2023-05-31"
"TPE500106095",500106095,"TPE","YouBike2.0_仁愛杭州路口","YouBike2.0_Ren'ai Rd. & Hangzhou Rd. Intersection",25.03846,121.52497,"wsqqmq5g9","仁愛路一段59號旁","No. 59, Sec. 1, Ren'ai Rd.",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500106096",500106096,"TPE","YouBike2.0_龍興里活動中心","YouBike2.0_Longxing Community Center",25.02815,121.51108,"wsqqmh1xt","三元街131號旁","No. 131, Sanyuan St.",NA,21,NA,NA,NA,NA,"2023-05-31"
"TPE500106097",500106097,"TPE","YouBike2.0_植物園","YouBike2.0_Taipei Botanical Garden",25.0299,121.51033,"wsqqmh91e","和平西路二段100號前","No. 100, Sec. 2, Heping W. Rd.",NA,22,NA,NA,NA,NA,"2023-05-31"
"TPE500106098",500106098,"TPE","YouBike2.0_郵政博物館","YouBike2.0_Postal Museum",25.03158,121.51464,"wsqqmhu78","重慶南路二段45號前方(郵政博物館前)","No. 45, Sec. 2, Chongqing S. Rd.",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500106099",500106099,"TPE","YouBike2.0_林森北平路口","YouBike2.0_Linsen Rd & Beiping Rd. Intersection",25.04659,121.52377,"wsqqmrdfv","林森北路與北平東路口西北側","Linsen N. Rd & Beiping E. Rd. Intersection (Northwest)",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500106100",500106100,"TPE","YouBike2.0_北平紹興路口","YouBike2.0_Beiping Rd. & Shaoxing St. Intersection",25.04597,121.52579,"wsqqmrkrk","北平東路30號對側人行道","No. 30, Beiping E. Rd. (Opposite)",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500106101",500106101,"TPE","YouBike2.0_天津北平路口","YouBike2.0_Tianjin St. & Beiping Rd. Intersection",25.04692,121.52208,"wsqqmr9sv","天津街1號對側人行道","No. 1, Tianjin St. (Opposite)",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500106102",500106102,"TPE","YouBike2.0_捷運忠孝新生站(1號出口)","YouBike2.0_MRT Zhongxiao Xinsheng Sta.(Exit.1)",25.04272,121.53207,"wsqqmwbuq","捷運忠孝新生站(1號出口)後方","MRT Zhongxiao Xinsheng Sta.(Exit.1)",NA,19,NA,NA,NA,NA,"2023-05-31"
"TPE500106103",500106103,"TPE","YouBike2.0_捷運忠孝新生站(5號出口)","YouBike2.0_MRT Zhongxiao Xinsheng Sta.(Exit.5)",25.04113,121.53273,"wsqqmw97j","新生南路一段56號前方","No. 56, Sec. 1, Xinsheng S. Rd.",NA,13,NA,NA,NA,NA,"2023-05-31"
"TPE500106104",500106104,"TPE","YouBike2.0_捷運臺大醫院站(1號出口)","YouBike2.0_MRT NTU Hospital Sta. (Exit. 1)",25.04074,121.51586,"wsqqmnt0u","公園路/常德街口(西側)","Gongyuan Rd. & Changde St. Intersection (West)",NA,19,NA,NA,NA,NA,"2023-05-31"
"TPE500106105",500106105,"TPE","YouBike2.0_臺大醫院兒童醫院","YouBike2.0_National Taiwan University Children's Hospital",25.04461,121.5188,"wsqqmppr3","中山南路8號(青島西路側)","No. 8, Zhongshan S. Rd. (Qingdao W. Rd.)",NA,22,NA,NA,NA,NA,"2023-05-31"
"TPE500106106",500106106,"TPE","YouBike2.0_林森濟南路口(東北側)","YouBike2.0_Linsen Rd. & Jinan Rd. Intersection (Northeast)",25.0425,121.5227,"wsqqmqf5h","林森南路/濟南路一段口(東北側)","Linsen S. Rd. & Sec. 1, Jinan Rd. Intersection (Northeast)",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500106107",500106107,"TPE","YouBike2.0_仁愛紹興街口(南側)","YouBike2.0_Ren'ai Rd. & Shaoxing St. Intersection (South)",25.03837,121.52345,"wsqqmq4ej","仁愛路一段/紹興南街口(南側)","Sec. 1, Ren'ai Rd. & Shaoxing S. St. Intersection (South)",NA,17,NA,NA,NA,NA,"2023-05-31"
"TPE500106108",500106108,"TPE","YouBike2.0_中華南海路口","YouBike2.0_Zhonghua Rd. & Nanhai Rd. Intersection",25.02703,121.50686,"wsqqkun95","中華路二段343號前","No. 343, Sec. 2, Zhonghua Rd.",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500106109",500106109,"TPE","YouBike2.0_立法院台北會館","YouBike2.0_Taipei Association",25.03371,121.51068,"wsqqmj1ru","博愛路217號旁","No. 217, Bo'ai Rd.",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500106110",500106110,"TPE","YouBike2.0_捷運善導寺站(3號出口)(忠孝東路側)","YouBike2.0_MRT Shandao Temple Sta. (Exit 3) (Zhongxiao E. Rd.)",25.04467,121.52357,"wsqqmr4zb","忠孝東路一段/林森南路口","Sec. 1, Zhongxiao E. Rd. & Linsen S. Rd. Intersection",NA,17,NA,NA,NA,NA,"2023-05-31"
"TPE500106111",500106111,"TPE","YouBike2.0_國家音樂廳","YouBike2.0_National Concert Hall",25.03788,121.51904,"wsqqmnp2n","信義路一段(國家音樂廳西北側)","Sec. 1, Xinyi Rd. (National Concert Hall Northwest)",NA,22,NA,NA,NA,NA,"2023-05-31"
"TPE500106112",500106112,"TPE","YouBike2.0_忠孝西重慶南路口","YouBike2.0_Zhongxiao W. Rd. & Chongqing S. Rd. Intersection",25.04724,121.51272,"wsqqmpdye","忠孝西路一段100號前","No. 100, Sec. 1, Zhongxiao W. Rd.",NA,33,NA,NA,NA,NA,"2023-05-31"
"TPE500106113",500106113,"TPE","YouBike2.0_濟南路二段8巷口","YouBike2.0_Ln. 8, Sec. 2, Jinan Rd.",25.04127,121.52697,"wsqqmqt5z","濟南路二段6-1號對側","No. 6-1, Ln. 8, Sec. 2, Jinan Rd. (Opposite)",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500106114",500106114,"TPE","YouBike2.0_仁愛金山路口(東南側)","YouBike2.0_Ren'ai Rd. & Jinshan Rd. Intersection (Southeast)",25.03811,121.52855,"wsqqmqn3s","仁愛路二段48-4號前","No. 48-4, Sec. 2, Ren'ai Rd.",NA,14,NA,NA,NA,NA,"2023-05-31"
"TPE500106115",500106115,"TPE","YouBike2.0_臺灣文學基地","YouBike2.0_Taiwan Literature Base",25.04148,121.5287,"wsqqmqwmp","齊東街53巷10號","No. 10, Ln. 53, Qidong St.",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500106116",500106116,"TPE","YouBike2.0_重慶南詔安街口","YouBike2.0_Chongqing S. Rd. & Zhao'an St. Intersection",25.02507,121.51645,"wsqqm5ttd","重慶南路三段/詔安街","Sec. 3, Chongqing S. Rd. & Zhao'an St. Intersection",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500106117",500106117,"TPE","YouBike2.0_文光公園","YouBike2.0_Wenguang Park",25.03898,121.53058,"wsqqmqpye","仁愛路二段65巷4號對側","No. 4, Ln. 65, Sec. 2, Ren'ai Rd. (Opposite)",NA,17,NA,NA,NA,NA,"2023-05-31"
"TPE500106118",500106118,"TPE","YouBike2.0_捷運中正紀念堂站(2號出口)","YouBike2.0_MRT C.K.S Memorial Hall Sta.(Exit 2)",25.03212,121.51861,"wsqqmhzns","羅斯福路一段10號前","No. 10, Sec. 1, Roosevelt Rd.",NA,12,NA,NA,NA,NA,"2023-05-31"
"TPE500106119",500106119,"TPE","YouBike2.0_螢圃里小公園","YouBike2.0_Yingpulixiao Park",25.02484,121.51973,"wsqqm5xuq","汀州路二段135號對側","No. 135, Sec. 2, Tingzhou Rd. (Opposite)",NA,19,NA,NA,NA,NA,"2023-05-31"
"TPE500106120",500106120,"TPE","YouBike2.0_螢橋公園","YouBike2.0_Yingqiao Park",25.02682,121.51737,"wsqqm5ypz","和平西路一段110號旁","No. 110, Sec. 1, Heping W. Rd.",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500107001",500107001,"TPE","YouBike2.0_通北街65巷口","YouBike2.0_Ln. 65, Tongbei St.",25.08251,121.54004,"wsqqtwnu0","通北街/通北街65巷口(東北側)","Tongbei /Ln. 65, Tongbei St. Intersection",NA,16,NA,NA,NA,NA,"2023-05-31"
"TPE500107002",500107002,"TPE","YouBike2.0_圓山風景區","YouBike2.0_Yuanshan Scenic Area",25.07805,121.5295,"wsqqtmr44","北安路/北安路77巷口(西北側)","Bei'an Rd./Ln. 77, Bei'an Rd. Intersection",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500107003",500107003,"TPE","YouBike2.0_樂群二堤頂大道口","YouBike2.0_Lequn 2nd & Tiding Blvd. Intersection",25.0803,121.56251,"wsqqwjxp7","堤頂大道二段382號(旁)","No. 382, Tiding Blvd.",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500107004",500107004,"TPE","YouBike2.0_劍潭社區","YouBike2.0_Jiantan Community",25.08524,121.53748,"wsqqtwsuh","通北街146巷2弄2號(對面公園)","No. 2, Aly. 2, Ln. 146, Tongbei St. (Opposite)",NA,13,NA,NA,NA,NA,"2023-05-31"
"TPE500107005",500107005,"TPE","YouBike2.0_培英公園","YouBike2.0_Peiying Park",25.08258,121.54462,"wsqqty4hd","崇實路/大直街62巷(東南側)","Chongshi/Ln. 62, Dajhih St. Intersection",NA,30,NA,NA,NA,NA,"2023-05-31"
"TPE500107006",500107006,"TPE","YouBike2.0_樂群二明水路口","YouBike2.0_Lequn 2nd & Mingshui Rd. Intersection",25.08009,121.55226,"wsqqtvxwh","樂群二路/明水路口(東北側)","Lequn 2nd/Mingshui Rd. Intersection",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500107007",500107007,"TPE","YouBike2.0_北安大直街口","YouBike2.0_Bei'an & Dajhih St. Intersection",25.08474,121.54968,"wsqqtytc0","北安路676號前人行道","No. 676, Bei'an Rd.",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500107008",500107008,"TPE","YouBike2.0_捷運劍南路站(2號出口)","YouBike2.0_MRT Jiannan Rd. Station (Exit 2)",25.08401,121.55535,"wsqqwn3uu","敬業三路11號(植福路側對面)","No. 11, Jingye 3rd Rd. (Opposite)",NA,86,NA,NA,NA,NA,"2023-05-31"
"TPE500107009",500107009,"TPE","YouBike2.0_樂群二敬業三路口","YouBike2.0_Lequn 2nd & Jingye 3rd Rd. Intersection",25.07985,121.55609,"wsqqwjdkw","敬業三路155號(前)","No. 155, Jingye 3rd Rd.",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500107010",500107010,"TPE","YouBike2.0_樂群二敬業四路口","YouBike2.0_Lequn 2nd & Jingye 4th Rd. Intersection",25.07976,121.55813,"wsqqwjeuj","樂群二路186號","No. 186, Lecyun 2nd Rd.",NA,36,NA,NA,NA,NA,"2023-05-31"
"TPE500107011",500107011,"TPE","YouBike2.0_捷運大直站(3號出口)","YouBike2.0_Dazhi Station (Exit 3)",25.07923,121.5473,"wsqqtvs11","北安路536號(旁)","No. 536, Bei'an Rd.",NA,34,NA,NA,NA,NA,"2023-05-31"
"TPE500107012",500107012,"TPE","YouBike2.0_復興市民路口","YouBike2.0_Fuxing Rd. & Civic Blvd. Intersection",25.04585,121.54375,"wsqqmz3qw","復興南路一段36-9號前人行道","No. 36-9, Sec. 1, Fuxing S. Rd.",NA,45,NA,NA,NA,NA,"2023-05-31"
"TPE500107013",500107013,"TPE","YouBike2.0_南京遼寧街口","YouBike2.0_Nanjing Rd. & Liaoning St. Intersection",25.05176,121.54217,"wsqqtb831","南京東路三段189號(對面)","No. 189, Sec. 3, Nanjing E. Rd. (Opposite)",NA,34,NA,NA,NA,NA,"2023-05-31"
"TPE500107014",500107014,"TPE","YouBike2.0_伊通長安路口","YouBike2.0_Yitong St. & Chang'an Rd. Intersection",25.04833,121.53469,"wsqqmxfv5","伊通街/長安東路二段(西南側路側)","Yitong St. & Sec. 2, Chang'an E Rd. Intersection (Southwest)",NA,21,NA,NA,NA,NA,"2023-05-31"
"TPE500107015",500107015,"TPE","YouBike2.0_新生長安路口","YouBike2.0_Xinsheng Rd. & Chang'an Rd. Intersection",25.04861,121.52935,"wsqqmryyx","新生北路一段/長安東路二段交叉口(北側)","Sec.1, Xinsheng N. Rd. & Sec. 2, Chang'an E Rd. Intersection (North)",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500107016",500107016,"TPE","YouBike2.0_市民林森路口","YouBike2.0_Civic Blvd. & Linsen Rd. Intersection",25.04796,121.52439,"wsqqmrg6g","市民大道二段/林森北路(東北側)","Sec. 2, Civic Blvd. & Linsen N Rd. Intersection (NorthEast)",NA,29,NA,NA,NA,NA,"2023-05-31"
